Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
150,Kevin Durant_18/19,SF,30,GSW,78,78,2702.0,12.7,24.4,0.521,2.4,6.8,0.353,10.3,17.5,0.587,7.9,8.9,0.885,0.6,8.2,8.8,8.0,1.0,1.5,4.0,2.7,35.7,121.0,110
154,Wayne Ellington_18/19,SG,31,DET,28,26,764.0,7.4,17.6,0.421,5.2,14.0,0.373,2.2,3.6,0.607,1.6,2.1,0.758,0.5,3.4,3.9,2.8,1.9,0.2,1.7,3.4,21.7,114.0,111
155,Joel Embiid_18/19,C,24,PHI,64,64,2154.0,12.7,26.3,0.484,1.7,5.8,0.3,11.0,20.5,0.535,11.4,14.2,0.804,3.5,15.6,19.1,5.1,1.0,2.7,5.0,4.6,38.6,114.0,104
156,James Ennis_18/19,SF,28,HOU,40,25,949.0,5.4,10.9,0.493,2.3,6.2,0.367,3.1,4.7,0.659,2.2,3.0,0.724,1.9,4.1,6.0,1.4,2.0,0.8,1.2,5.7,15.2,124.0,112
160,Tyreke Evans_18/19,SG,29,IND,69,18,1402.0,9.0,23.0,0.389,2.7,7.5,0.356,6.3,15.5,0.405,4.0,5.6,0.719,1.2,5.9,7.0,5.8,2.0,0.6,4.1,4.1,24.6,94.0,107
161,Dante Exum_18/19,PG,23,UTA,42,1,664.0,7.3,17.4,0.419,1.3,4.5,0.29,6.0,12.9,0.464,4.9,6.2,0.791,1.2,3.7,4.9,7.9,1.0,0.4,3.7,5.0,20.8,104.0,110
162,Kenneth Faried_18/19,C,29,HOU,25,13,610.0,10.5,17.9,0.587,0.6,1.6,0.35,10.0,16.3,0.611,4.3,6.7,0.651,6.6,10.0,16.6,1.4,1.2,1.5,2.2,6.0,26.0,126.0,109
163,Derrick Favors_18/19,C,27,UTA,76,70,1766.0,9.8,16.8,0.586,0.5,2.1,0.218,9.4,14.7,0.64,4.2,6.2,0.675,5.6,9.6,15.2,2.4,1.5,2.9,2.3,4.4,24.3,124.0,103
164,Cristiano Felício_18/19,C,26,CHI,60,0,746.0,6.2,11.6,0.531,0.0,0.3,0.0,6.2,11.4,0.543,3.3,4.7,0.685,5.1,9.0,14.2,2.4,0.7,0.5,2.1,4.5,15.6,116.0,114
166,Terrance Ferguson_18/19,SG,20,OKC,74,74,1931.0,4.5,10.4,0.429,2.6,7.0,0.366,1.9,3.4,0.56,0.9,1.2,0.725,0.8,2.6,3.4,1.7,1.0,0.4,1.1,5.6,12.4,112.0,112
167,Yogi Ferrell_18/19,PG,25,SAC,71,3,1067.0,6.7,15.4,0.435,2.4,6.5,0.362,4.3,8.9,0.488,2.6,2.9,0.896,0.6,4.2,4.8,6.0,1.6,0.2,1.7,2.8,18.3,114.0,114
168,Dorian Finney-Smith_18/19,SF,25,DAL,81,26,1985.0,5.6,12.9,0.432,1.9,6.2,0.311,3.6,6.7,0.544,1.8,2.5,0.709,3.4,6.1,9.5,2.3,1.7,0.9,1.8,4.5,14.9,109.0,111
169,Bryn Forbes_18/19,SG,25,SAS,82,81,2293.0,7.7,16.8,0.456,3.7,8.8,0.426,3.9,8.1,0.489,1.5,1.7,0.885,0.4,4.7,5.1,3.7,1.0,0.1,1.7,3.4,20.6,113.0,114
170,Evan Fournier_18/19,SG,26,ORL,81,81,2553.0,9.0,20.5,0.438,2.9,8.6,0.34,6.0,11.9,0.509,2.6,3.3,0.806,0.7,4.2,4.9,5.7,1.4,0.2,3.0,4.3,23.5,104.0,111
171,De'Aaron Fox_18/19,PG,21,SAC,81,81,2546.0,9.2,20.1,0.458,1.6,4.2,0.371,7.7,15.9,0.482,5.5,7.6,0.727,0.8,4.8,5.6,10.8,2.4,0.8,4.1,3.7,25.6,110.0,111
173,Tim Frazier_18/19,PG,28,NOP,47,17,909.0,4.5,10.0,0.451,1.4,3.9,0.351,3.1,6.0,0.517,1.6,2.1,0.78,1.6,5.4,7.0,10.5,1.3,0.2,3.1,4.8,12.0,115.0,115
177,Danilo Gallinari_18/19,SF,30,LAC,68,68,2059.0,9.4,20.3,0.463,3.7,8.5,0.433,5.7,11.7,0.484,8.4,9.3,0.904,1.2,8.3,9.6,4.1,1.1,0.5,2.3,3.0,30.9,125.0,112
178,Langston Galloway_18/19,SG,27,DET,80,4,1745.0,6.4,16.6,0.388,3.8,10.7,0.355,2.6,5.8,0.449,2.3,2.7,0.844,1.4,3.4,4.8,2.4,1.0,0.2,0.7,3.8,19.0,115.0,113
180,Marc Gasol_18/19,C,34,MEM,53,53,1788.0,8.4,19.0,0.444,2.1,6.1,0.344,6.3,12.8,0.491,4.2,5.6,0.756,1.6,11.1,12.6,6.9,1.7,1.8,3.3,4.1,23.2,106.0,106
180,Marc Gasol_18/19,C,34,TOR,26,19,648.0,6.4,13.8,0.465,1.7,3.8,0.442,4.7,10.0,0.474,3.0,3.8,0.769,1.8,10.9,12.7,7.5,1.8,1.7,2.7,5.2,17.5,116.0,104
182,Rudy Gay_18/19,PF,32,SAS,69,51,1842.0,10.0,19.8,0.504,2.0,4.9,0.402,8.0,14.9,0.537,3.2,3.9,0.816,1.7,10.8,12.5,4.8,1.4,0.9,3.0,4.2,25.1,111.0,109
183,Paul George_18/19,SF,28,OKC,77,77,2841.0,11.6,26.5,0.438,4.8,12.4,0.386,6.8,14.1,0.484,7.4,8.9,0.839,1.7,8.6,10.3,5.2,2.8,0.6,3.4,3.5,35.5,116.0,105
184,Taj Gibson_18/19,PF,33,MIN,70,57,1686.0,8.6,15.3,0.566,0.3,1.0,0.324,8.3,14.3,0.583,3.8,5.0,0.757,4.9,8.1,13.0,2.4,1.5,1.1,2.1,5.3,21.4,123.0,112
185,Harry Giles_18/19,PF,20,SAC,58,0,820.0,9.9,19.8,0.503,0.0,0.3,0.0,9.9,19.4,0.512,3.3,5.2,0.637,3.7,8.9,12.6,4.8,1.8,1.2,4.1,8.5,23.2,102.0,109
186,Shai Gilgeous-Alexander_18/19,PG,20,LAC,82,73,2174.0,7.4,15.5,0.476,1.1,3.0,0.367,6.3,12.5,0.503,3.4,4.2,0.8,1.2,3.8,5.0,5.9,2.1,1.0,3.1,3.8,19.3,108.0,112
187,Rudy Gobert_18/19,C,26,UTA,81,80,2577.0,8.8,13.2,0.669,0.0,0.0,,8.8,13.2,0.669,6.2,9.7,0.636,5.7,13.6,19.3,3.0,1.2,3.5,2.4,4.3,23.8,133.0,100
189,Aaron Gordon_18/19,PF,23,ORL,78,78,2633.0,8.7,19.4,0.449,2.2,6.4,0.349,6.5,13.0,0.499,3.4,4.7,0.731,2.4,8.3,10.7,5.4,1.1,1.0,3.0,3.2,23.2,107.0,109
190,Eric Gordon_18/19,SG,30,HOU,68,53,2158.0,8.7,21.3,0.409,4.9,13.6,0.36,3.8,7.7,0.497,2.7,3.5,0.783,0.4,3.0,3.4,2.9,0.9,0.6,2.0,3.3,25.1,108.0,115
191,Marcin Gortat_18/19,C,34,LAC,47,43,751.0,6.2,11.7,0.532,0.0,0.0,,6.2,11.7,0.532,2.2,3.0,0.729,4.2,12.2,16.4,4.1,0.4,1.5,3.1,5.8,14.6,110.0,110
192,Devonte' Graham_18/19,PG,23,CHO,46,3,676.0,5.3,15.5,0.343,2.4,8.7,0.281,2.9,6.8,0.421,2.5,3.3,0.761,0.7,3.8,4.5,8.7,1.7,0.1,2.2,3.5,15.6,104.0,115
193,Treveon Graham_18/19,SG,25,BRK,35,21,715.0,4.3,12.7,0.335,2.5,8.5,0.297,1.7,4.2,0.413,1.2,1.5,0.818,1.5,5.6,7.1,2.3,0.9,0.5,1.1,4.5,12.2,99.0,112
194,Jerami Grant_18/19,PF,24,OKC,80,77,2612.0,7.3,14.7,0.497,2.1,5.2,0.392,5.3,9.5,0.555,2.8,3.9,0.71,1.7,5.7,7.5,1.4,1.1,1.8,1.2,3.8,19.5,119.0,108
195,Jerian Grant_18/19,PG,26,ORL,60,1,939.0,4.8,11.5,0.418,2.1,5.7,0.364,2.7,5.7,0.473,1.4,2.1,0.65,1.0,4.1,5.1,8.1,2.3,0.3,2.7,4.1,13.0,108.0,109
197,Danny Green_18/19,SG,31,TOR,80,80,2216.0,6.3,13.6,0.465,4.3,9.4,0.455,2.1,4.2,0.487,0.8,1.0,0.841,1.3,5.6,6.9,2.7,1.6,1.1,1.6,3.7,17.8,119.0,108
198,Draymond Green_18/19,PF,28,GSW,66,66,2065.0,4.3,9.7,0.445,1.1,3.8,0.285,3.2,5.9,0.549,1.5,2.1,0.692,1.4,9.7,11.1,10.5,2.2,1.6,3.9,4.5,11.2,108.0,106
199,Gerald Green_18/19,SG,33,HOU,73,0,1473.0,7.7,19.2,0.4,5.2,14.7,0.354,2.5,4.6,0.547,1.9,2.3,0.838,1.0,5.1,6.1,1.3,1.1,0.9,1.8,4.2,22.5,107.0,113
200,JaMychal Green_18/19,PF,28,MEM,41,4,900.0,8.3,17.2,0.484,2.1,5.3,0.396,6.2,11.9,0.523,3.5,4.4,0.788,4.0,9.9,13.9,2.0,1.8,1.4,3.5,6.8,22.3,105.0,106
201,Jeff Green_18/19,PF,32,WAS,77,44,2097.0,7.4,15.5,0.475,2.5,7.2,0.347,4.9,8.3,0.586,4.1,4.7,0.888,1.3,5.7,7.0,3.1,1.0,0.9,2.3,3.6,21.4,115.0,116
202,Blake Griffin_18/19,PF,29,DET,75,75,2622.0,11.6,25.2,0.462,3.6,9.8,0.362,8.1,15.4,0.525,7.8,10.3,0.753,1.9,8.7,10.6,7.6,1.0,0.5,4.8,3.7,34.6,113.0,110
205,Tim Hardaway Jr._18/19,SG,26,NYK,46,46,1499.0,9.1,23.3,0.388,3.8,10.8,0.347,5.3,12.5,0.424,6.4,7.5,0.854,0.8,4.3,5.2,3.9,1.4,0.2,2.6,3.4,28.3,106.0,116
205,Tim Hardaway Jr._18/19,SG,26,DAL,19,17,558.0,9.4,23.2,0.404,3.9,12.2,0.321,5.5,11.0,0.496,2.9,3.7,0.767,0.6,4.7,5.3,3.2,1.0,0.2,2.1,3.0,25.6,102.0,114
206,James Harden_18/19,PG,29,HOU,78,78,2867.0,14.4,32.7,0.442,6.5,17.6,0.368,8.0,15.1,0.528,12.9,14.7,0.879,1.1,7.7,8.9,10.0,2.7,1.0,6.6,4.2,48.2,118.0,108
207,Maurice Harkless_18/19,SF,25,POR,60,53,1415.0,6.5,13.3,0.487,1.1,4.1,0.275,5.3,9.2,0.582,1.7,2.5,0.671,2.6,6.6,9.2,2.5,2.3,1.8,1.5,5.6,15.7,114.0,108
208,Montrezl Harrell_18/19,C,25,LAC,82,5,2158.0,11.9,19.4,0.615,0.1,0.4,0.176,11.9,19.0,0.623,5.8,9.1,0.643,4.0,7.7,11.7,3.5,1.6,2.4,2.9,5.6,29.8,122.0,109
209,Devin Harris_18/19,PG,35,DAL,68,2,1071.0,6.0,15.7,0.38,2.8,9.1,0.31,3.2,6.7,0.476,4.6,6.1,0.761,0.5,4.5,5.1,5.5,1.6,0.7,2.5,6.0,19.4,107.0,112
210,Gary Harris_18/19,SG,24,DEN,57,48,1639.0,8.1,19.1,0.424,2.5,7.3,0.339,5.6,11.8,0.476,3.4,4.3,0.799,1.2,3.6,4.8,3.8,1.6,0.6,2.0,3.4,22.1,108.0,111
211,Joe Harris_18/19,SG,27,BRK,76,76,2293.0,7.8,15.5,0.5,3.8,8.0,0.474,4.0,7.5,0.528,2.3,2.8,0.827,1.1,5.0,6.0,3.8,0.8,0.4,2.5,3.8,21.6,119.0,113
212,Tobias Harris_18/19,PF,26,LAC,55,55,1903.0,10.5,21.2,0.496,2.8,6.4,0.434,7.7,14.8,0.523,4.8,5.4,0.877,0.9,9.8,10.7,3.7,1.0,0.6,2.7,3.1,28.6,115.0,111
212,Tobias Harris_18/19,PF,26,PHI,27,27,944.0,9.4,20.0,0.469,2.2,6.8,0.326,7.2,13.2,0.542,3.7,4.4,0.841,1.6,9.1,10.7,4.0,0.6,0.7,2.1,3.1,24.6,112.0,112
214,Shaquille Harrison_18/19,SG,25,CHI,73,11,1430.0,6.2,14.4,0.432,0.8,3.0,0.27,5.4,11.4,0.475,2.8,4.2,0.667,1.1,6.4,7.5,4.7,3.0,1.0,2.0,4.2,16.1,101.0,110
215,Josh Hart_18/19,SG,23,LAL,67,22,1715.0,5.1,12.6,0.407,2.5,7.4,0.336,2.6,5.2,0.511,1.5,2.2,0.688,0.9,5.8,6.7,2.5,1.7,1.1,1.6,4.0,14.2,103.0,110
218,Gordon Hayward_18/19,PF,28,BOS,72,18,1863.0,7.7,16.4,0.466,2.0,6.0,0.333,5.7,10.4,0.542,4.0,4.8,0.834,1.3,7.0,8.3,6.3,1.6,0.6,2.7,2.7,21.3,114.0,109
220,Juan Hernangómez_18/19,PF,23,DEN,70,25,1358.0,5.0,11.4,0.439,2.4,6.5,0.365,2.6,4.8,0.541,2.4,3.1,0.767,2.3,7.3,9.6,2.0,1.0,0.9,1.3,3.4,14.8,118.0,110
221,Willy Hernangómez_18/19,C,24,CHO,58,3,812.0,9.2,17.7,0.519,0.9,2.3,0.385,8.3,15.3,0.539,6.0,8.6,0.694,7.0,11.6,18.6,3.6,1.0,1.2,3.5,5.9,25.2,118.0,111
222,Mario Hezonja_18/19,SF,23,NYK,58,24,1206.0,7.6,18.5,0.412,1.7,6.1,0.276,6.0,12.5,0.478,3.5,4.6,0.763,1.1,8.4,9.6,3.5,2.3,0.3,3.5,4.4,20.4,94.0,112
224,Buddy Hield_18/19,SG,26,SAC,82,82,2615.0,11.1,24.2,0.458,4.9,11.6,0.427,6.1,12.6,0.487,3.0,3.4,0.886,1.9,5.4,7.3,3.6,1.0,0.6,2.6,3.6,30.2,113.0,114
226,Nenê_18/19,C,36,HOU,42,2,546.0,5.4,10.4,0.517,0.0,0.3,0.0,5.4,10.2,0.531,2.8,4.2,0.66,3.1,8.0,11.1,2.3,1.6,1.3,1.0,7.8,13.6,122.0,110
227,George Hill_18/19,PG,32,MIL,47,0,958.0,5.6,13.0,0.428,1.7,6.1,0.28,3.9,7.0,0.556,2.6,3.2,0.815,1.3,4.6,5.9,4.8,1.9,0.3,1.5,3.3,15.4,113.0,107
228,Solomon Hill_18/19,SF,27,NOP,44,15,878.0,3.6,9.4,0.382,1.7,5.3,0.317,1.9,4.1,0.468,1.2,1.7,0.719,1.8,5.2,7.0,2.9,1.2,0.5,1.6,4.2,10.1,103.0,115
229,Aaron Holiday_18/19,PG,22,IND,50,0,646.0,8.0,19.8,0.401,3.3,9.6,0.339,4.7,10.2,0.459,3.1,3.8,0.82,0.4,4.7,5.1,6.6,1.6,1.0,3.0,5.4,22.3,102.0,108
230,Jrue Holiday_18/19,SG,28,NOP,67,67,2402.0,10.6,22.4,0.472,2.3,7.0,0.325,8.3,15.4,0.539,4.0,5.2,0.768,1.5,5.0,6.5,10.0,2.1,1.0,4.1,2.9,27.5,111.0,112
231,Justin Holiday_18/19,SG,29,CHI,38,38,1325.0,5.5,14.4,0.383,3.6,9.9,0.359,2.0,4.5,0.435,1.5,1.7,0.891,0.7,5.5,6.2,3.1,2.5,0.8,1.7,2.9,16.1,103.0,112
231,Justin Holiday_18/19,SG,29,MEM,44,39,1282.0,5.8,14.8,0.389,2.5,7.6,0.333,3.3,7.3,0.447,2.1,2.3,0.9,1.0,4.9,6.0,2.4,2.1,0.6,2.2,3.3,16.2,96.0,110
233,Rondae Hollis-Jefferson_18/19,SF,24,BRK,59,21,1234.0,7.7,18.8,0.411,0.3,1.9,0.184,7.4,16.9,0.436,4.6,7.1,0.645,3.2,8.8,12.0,3.7,1.7,1.0,2.6,4.1,20.3,99.0,108
234,Richaun Holmes_18/19,C,25,PHO,70,4,1184.0,9.0,14.7,0.608,0.0,0.0,,9.0,14.7,0.608,5.2,7.1,0.731,4.6,8.7,13.3,2.4,1.7,3.2,2.1,7.8,23.1,127.0,111
235,Rodney Hood_18/19,SG,26,CLE,45,45,1234.0,7.8,18.3,0.427,2.2,6.1,0.362,5.6,12.2,0.46,4.2,4.6,0.912,0.7,3.8,4.5,3.7,1.5,0.2,1.4,4.1,22.0,113.0,119
235,Rodney Hood_18/19,SG,26,POR,27,4,659.0,7.2,15.9,0.452,2.1,6.2,0.345,5.1,9.8,0.519,2.4,3.0,0.805,0.5,2.8,3.3,2.5,1.5,0.5,1.4,3.3,19.0,112.0,113
236,Al Horford_18/19,C,32,BOS,68,68,1973.0,9.4,17.7,0.535,1.8,5.0,0.36,7.7,12.7,0.604,1.9,2.3,0.821,2.9,8.3,11.2,6.9,1.4,2.1,2.5,3.1,22.6,122.0,107
237,Danuel House_18/19,SF,25,HOU,39,13,979.0,5.9,12.6,0.468,3.7,8.9,0.416,2.2,3.7,0.595,2.8,3.6,0.789,1.3,5.8,7.0,2.0,1.1,0.6,1.8,4.0,18.3,123.0,113
239,Kevin Huerter_18/19,SG,20,ATL,75,59,2048.0,6.2,14.8,0.419,3.1,8.0,0.385,3.1,6.9,0.457,0.9,1.3,0.732,1.4,4.2,5.5,4.8,1.5,0.6,2.5,3.5,16.4,106.0,116
242,Chandler Hutchison_18/19,SF,22,CHI,44,14,895.0,5.2,11.3,0.459,0.8,2.7,0.28,4.4,8.6,0.516,1.2,2.1,0.605,1.7,8.3,10.0,1.8,1.2,0.3,1.4,3.2,12.4,101.0,114
243,Serge Ibaka_18/19,C,29,TOR,74,51,2010.0,11.1,20.9,0.529,1.2,4.0,0.29,9.9,16.9,0.586,3.2,4.2,0.763,3.7,10.6,14.3,2.4,0.7,2.5,2.7,5.0,26.5,113.0,105
244,Andre Iguodala_18/19,SF,35,GSW,68,13,1578.0,4.6,9.1,0.5,1.4,4.3,0.333,3.1,4.8,0.652,1.2,2.0,0.582,1.4,6.2,7.6,6.5,1.8,1.5,1.6,2.9,11.7,124.0,109
245,Ersan İlyasova_18/19,PF,31,MIL,67,7,1231.0,6.3,14.4,0.438,2.2,6.0,0.363,4.1,8.3,0.493,2.3,2.8,0.824,3.5,7.9,11.4,2.0,1.2,0.8,1.8,6.5,17.1,112.0,106
246,Joe Ingles_18/19,PF,31,UTA,82,82,2568.0,6.7,14.9,0.448,3.5,9.0,0.391,3.2,5.9,0.533,1.6,2.3,0.707,0.7,5.5,6.1,8.7,1.8,0.4,3.6,3.4,18.5,110.0,107
248,Brandon Ingram_18/19,SF,21,LAL,52,52,1760.0,9.6,19.3,0.497,0.8,2.5,0.33,8.8,16.8,0.521,5.2,7.6,0.675,1.1,6.0,7.1,4.1,0.7,0.8,3.4,3.9,25.1,104.0,112
249,Kyrie Irving_18/19,PG,26,BOS,67,67,2214.0,13.1,27.0,0.487,3.8,9.4,0.401,9.4,17.6,0.533,4.7,5.3,0.873,1.5,5.7,7.3,10.1,2.2,0.7,3.7,3.6,34.7,118.0,108
250,Jonathan Isaac_18/19,PF,21,ORL,75,64,1996.0,6.4,15.0,0.429,2.1,6.5,0.323,4.3,8.5,0.51,2.7,3.3,0.815,2.4,7.6,10.1,2.0,1.4,2.4,1.8,3.5,17.7,107.0,106
251,Wesley Iwundu_18/19,SF,24,ORL,68,13,1233.0,4.5,10.9,0.412,1.2,3.1,0.367,3.3,7.7,0.431,3.3,4.1,0.816,1.5,5.8,7.3,2.9,1.1,0.9,1.7,4.9,13.5,107.0,110
253,Frank Jackson_18/19,PG,20,NOP,61,16,1169.0,7.7,17.8,0.434,2.1,6.7,0.314,5.6,11.1,0.507,2.1,2.9,0.74,1.0,4.3,5.3,2.7,1.0,0.1,1.9,3.7,19.7,102.0,117
254,Jaren Jackson Jr._18/19,PF,19,MEM,58,56,1515.0,9.8,19.3,0.506,1.7,4.7,0.359,8.1,14.7,0.553,5.0,6.5,0.766,2.4,6.5,8.9,2.1,1.7,2.7,3.2,7.2,26.2,108.0,107
255,Josh Jackson_18/19,SG,21,PHO,79,29,1988.0,8.3,20.2,0.413,1.8,5.4,0.324,6.6,14.8,0.445,3.4,5.1,0.671,1.6,6.7,8.3,4.4,1.8,1.3,4.2,5.0,21.9,91.0,114
256,Justin Jackson_18/19,SF,23,SAC,52,3,1083.0,5.4,12.7,0.424,2.4,6.8,0.346,3.0,5.8,0.515,1.8,2.1,0.82,1.1,5.2,6.3,2.9,1.0,0.6,0.9,2.9,14.9,114.0,114
257,Reggie Jackson_18/19,PG,28,DET,82,82,2289.0,9.5,22.6,0.421,3.7,10.1,0.369,5.8,12.4,0.464,4.4,5.1,0.864,1.0,3.7,4.7,7.4,1.2,0.2,3.2,4.5,27.1,111.0,112
258,LeBron James_18/19,SF,34,LAL,55,55,1937.0,13.4,26.3,0.51,2.7,7.9,0.339,10.7,18.4,0.582,6.7,10.0,0.665,1.4,9.8,11.2,10.9,1.7,0.8,4.7,2.3,36.2,114.0,108
261,Jonas Jerebko_18/19,PF,31,GSW,73,6,1218.0,6.4,13.9,0.459,2.7,7.3,0.367,3.7,6.5,0.563,2.5,3.1,0.8,2.8,8.4,11.2,3.7,1.1,0.7,1.7,5.4,17.9,120.0,111
265,James Johnson_18/19,PF,31,MIA,55,33,1164.0,6.9,15.9,0.433,2.1,6.3,0.336,4.8,9.7,0.496,2.1,2.9,0.714,0.9,6.5,7.4,5.7,1.5,1.1,3.1,4.8,18.0,102.0,108
266,Stanley Johnson_18/19,SF,22,DET,48,7,961.0,6.8,17.9,0.381,2.6,9.3,0.282,4.2,8.6,0.488,2.1,2.6,0.804,1.3,7.7,9.0,3.1,2.5,0.7,2.8,4.7,18.4,95.0,107
267,Tyler Johnson_18/19,PG,26,MIA,44,10,1123.0,7.4,17.4,0.426,3.1,8.9,0.353,4.3,8.6,0.503,2.7,3.8,0.693,0.8,4.4,5.3,4.9,1.7,0.9,2.7,3.1,20.7,105.0,109
269,Nikola Jokić_18/19,C,23,DEN,80,80,2504.0,12.1,23.7,0.511,1.6,5.3,0.307,10.5,18.4,0.569,5.7,6.9,0.821,4.5,12.5,17.0,11.4,2.1,1.1,4.9,4.5,31.5,119.0,105
271,Derrick Jones Jr._18/19,SF,21,MIA,60,14,1153.0,6.8,13.7,0.494,1.2,3.9,0.308,5.6,9.9,0.567,3.1,5.2,0.607,4.1,6.1,10.2,1.6,1.9,1.8,1.8,5.2,17.9,113.0,107
275,Tyus Jones_18/19,PG,22,MIN,68,23,1560.0,5.7,13.7,0.415,1.2,3.9,0.317,4.5,9.8,0.453,1.8,2.1,0.841,0.7,3.4,4.1,10.0,2.5,0.2,1.4,2.4,14.4,116.0,114
276,DeAndre Jordan_18/19,C,30,DAL,50,50,1554.0,6.5,10.1,0.644,0.0,0.0,,6.5,10.1,0.644,4.2,6.2,0.682,5.0,16.4,21.4,3.1,1.0,1.7,3.5,3.9,17.2,121.0,105
277,Cory Joseph_18/19,PG,27,IND,82,9,2063.0,5.4,13.0,0.412,1.3,4.1,0.322,4.1,8.9,0.454,0.7,1.0,0.698,0.9,5.7,6.6,7.6,2.2,0.5,1.9,3.1,12.7,105.0,107
278,Frank Kaminsky_18/19,C,25,CHO,47,0,755.0,8.9,19.2,0.463,3.2,9.0,0.36,5.7,10.2,0.553,5.1,6.9,0.738,2.5,8.0,10.5,4.1,0.8,0.8,2.6,4.4,26.1,115.0,114
279,Enes Kanter_18/19,C,26,NYK,44,23,1128.0,10.7,20.0,0.536,0.3,0.9,0.318,10.4,19.1,0.547,4.5,5.5,0.814,7.3,12.4,19.7,3.6,0.8,0.7,3.4,4.5,26.2,117.0,112
280,Luke Kennard_18/19,SG,22,DET,63,10,1437.0,7.8,17.8,0.438,3.6,9.2,0.394,4.2,8.6,0.486,1.7,2.1,0.836,0.4,5.9,6.3,3.9,0.9,0.3,2.0,3.2,21.0,110.0,112
281,Michael Kidd-Gilchrist_18/19,PF,25,CHO,64,3,1179.0,6.5,13.7,0.476,0.7,1.9,0.34,5.9,11.8,0.498,3.9,5.1,0.772,3.6,6.5,10.1,2.5,1.3,1.6,1.8,6.4,17.6,115.0,112
283,Maxi Kleber_18/19,PF,27,DAL,71,18,1502.0,5.7,12.5,0.453,2.5,7.0,0.353,3.2,5.4,0.583,1.9,2.4,0.784,2.9,7.7,10.6,2.3,1.2,2.5,1.7,4.6,15.7,115.0,109
284,Brandon Knight_18/19,PG,27,CLE,27,26,618.0,7.1,17.1,0.413,2.9,7.8,0.371,4.2,9.3,0.448,1.4,1.8,0.783,0.7,3.3,4.0,5.0,1.5,0.2,2.0,3.9,18.5,106.0,119
285,Kevin Knox_18/19,PF,19,NYK,75,57,2158.0,7.5,20.4,0.37,2.8,8.1,0.343,4.8,12.3,0.387,3.6,5.0,0.717,1.4,6.1,7.5,1.8,1.0,0.5,2.5,3.9,21.5,93.0,116
286,Furkan Korkmaz_18/19,SG,21,PHI,48,7,679.0,6.8,17.0,0.4,3.3,10.0,0.326,3.5,7.0,0.505,2.5,3.1,0.818,1.1,6.3,7.4,3.6,2.0,0.1,1.7,4.3,19.4,108.0,110
287,Luke Kornet_18/19,PF,23,NYK,46,18,784.0,6.6,17.4,0.378,4.3,11.9,0.363,2.3,5.5,0.411,2.3,2.8,0.826,1.7,6.6,8.3,3.3,1.7,2.6,1.5,2.5,19.8,110.0,111
288,Kyle Korver_18/19,SG,37,UTA,54,0,1083.0,7.3,18.0,0.408,5.0,13.0,0.384,2.3,5.0,0.469,2.1,2.5,0.825,0.4,5.5,5.9,2.8,1.0,0.4,1.9,3.7,21.7,109.0,109
290,Rodions Kurucs_18/19,SF,20,BRK,63,46,1294.0,7.4,16.5,0.45,2.1,6.8,0.315,5.3,9.7,0.543,2.6,3.4,0.783,2.1,7.0,9.0,1.9,1.5,0.9,2.8,5.4,19.6,102.0,109
291,Kyle Kuzma_18/19,PF,23,LAL,70,68,2314.0,10.0,21.9,0.456,2.6,8.5,0.303,7.4,13.4,0.553,3.8,5.0,0.752,1.2,6.5,7.7,3.6,0.8,0.5,2.7,3.4,26.3,106.0,112
293,Jeremy Lamb_18/19,SG,26,CHO,79,55,2250.0,9.3,21.2,0.44,2.5,7.1,0.348,6.8,14.0,0.487,5.0,5.6,0.888,1.4,8.0,9.4,3.7,1.9,0.7,1.7,3.0,26.1,113.0,111
294,Zach LaVine_18/19,SG,23,CHI,63,62,2171.0,11.8,25.4,0.467,2.7,7.2,0.374,9.2,18.2,0.504,7.0,8.4,0.832,0.9,5.7,6.6,6.3,1.3,0.6,4.8,3.1,33.3,106.0,115
295,Jake Layman_18/19,SF,24,POR,71,33,1327.0,7.9,15.5,0.509,2.2,6.6,0.326,5.7,8.9,0.646,1.8,2.6,0.704,2.0,5.9,7.9,1.9,1.1,1.1,1.7,4.2,19.7,118.0,112
300,Alex Len_18/19,C,25,ATL,77,31,1544.0,9.6,19.4,0.494,2.2,6.1,0.363,7.4,13.3,0.554,4.2,6.5,0.648,4.7,8.0,12.7,2.6,0.8,2.1,2.9,6.0,25.6,113.0,113
301,Kawhi Leonard_18/19,SF,27,TOR,60,60,2040.0,13.2,26.5,0.496,2.6,7.1,0.371,10.5,19.4,0.542,8.6,10.0,0.854,1.8,8.5,10.3,4.7,2.5,0.6,2.8,2.0,37.5,119.0,105
302,Meyers Leonard_18/19,C,26,POR,61,2,878.0,7.3,13.3,0.545,2.8,6.1,0.45,4.5,7.2,0.626,2.4,2.8,0.843,2.7,10.1,12.9,4.1,0.7,0.5,2.4,5.8,19.7,129.0,111
304,Caris LeVert_18/19,SF,24,BRK,40,25,1063.0,9.3,21.6,0.429,2.1,6.9,0.312,7.1,14.7,0.483,3.8,5.5,0.691,1.6,5.2,6.8,7.0,1.9,0.6,3.1,3.4,24.5,105.0,110
